"Date","TA_degC","RH_Perc","PA_hPa"
2018-01-01 00:00:00,9.2617,68.5,943
2018-01-01 00:30:00,9.045,70.3533,943
2018-01-01 01:00:00,8.5483,77.2533,943
2018-01-01 01:30:00,9.0083,73.9567,943
2018-01-01 02:00:00,8.7417,76.48,943
2018-01-01 02:30:00,7.9765,84.8233,943.6667
2018-01-01 03:00:00,7.3507,94.9,944
2018-01-01 03:30:00,7.1647,95.7333,944
2018-01-01 04:00:00,7.1207,84.0467,944
2018-01-01 04:30:00,6.2778,83.7433,944.6667
2018-01-01 05:00:00,5.1663,95.5333,944.6667
2018-01-01 05:30:00,5.9433,81.7267,945
2018-01-01 06:00:00,6.1832,72.0567,945
2018-01-01 06:30:00,5.9358,74.2833,945
2018-01-01 07:00:00,4.2633,83.2667,946
2018-01-01 07:30:00,3.916,90.7333,946
2018-01-01 08:00:00,4.5392,81.72,946.6667
2018-01-01 08:30:00,5.0003,73.3733,947
2018-01-01 09:00:00,5.077,72.5067,947.3333
2018-01-01 09:30:00,5.0812,72.6433,948
2018-01-01 10:00:00,4.9448,73.3967,948
2018-01-01 10:30:00,4.7785,76.7133,948
2018-01-01 11:00:00,3.7567,90.9667,948
2018-01-01 11:30:00,4.0535,88.5,948
2018-01-01 12:00:00,3.9958,90.6667,948
2018-01-01 12:30:00,4.5338,78.2867,947.3333
2018-01-01 13:00:00,4.7852,72.8967,947
2018-01-01 13:30:00,5.0812,70.6367,946.3333
2018-01-01 14:00:00,5.305,67.2733,946
2018-01-01 14:30:00,5.1188,67.66,945
2018-01-01 15:00:00,4.987,67.97,945
2018-01-01 15:30:00,4.9117,67.67,945
2018-01-01 16:00:00,4.3568,71.2733,945
2018-01-01 16:30:00,3.9845,72.98,945
2018-01-01 17:00:00,3.857,72.69,944.3333
2018-01-01 17:30:00,4.0457,71.24,944
2018-01-01 18:00:00,4.2627,69.25,944
2018-01-01 18:30:00,4.5228,68.1433,943
2018-01-01 19:00:00,4.3722,70.5933,943
2018-01-01 19:30:00,3.9507,74.5767,943
2018-01-01 20:00:00,3.6332,77.8467,943
2018-01-01 20:30:00,2.8965,91.2,942
2018-01-01 21:00:00,2.7757,95.7333,942
2018-01-01 21:30:00,2.6343,96.5,942
2018-01-01 22:00:00,2.5185,97.6333,941.3333
2018-01-01 22:30:00,2.507,97.7667,941
2018-01-01 23:00:00,2.514,97.7333,941
2018-01-01 23:30:00,2.5082,98.1667,941
2018-01-02 00:00:00,2.5893,99.3333,941
2018-01-02 00:30:00,2.7903,99.9333,941
2018-01-02 01:00:00,2.9773,100,941
2018-01-02 01:30:00,2.907,100,942
2018-01-02 02:00:00,2.7755,100,942.3333
2018-01-02 02:30:00,2.1903,100,943
2018-01-02 03:00:00,1.6935,100,943.3333
2018-01-02 03:30:00,1.4507,100,944
2018-01-02 04:00:00,1.2648,100,944
2018-01-02 04:30:00,0.987,100,944.6667
2018-01-02 05:00:00,0.8188,100,945
2018-01-02 05:30:00,0.7485,100,946
2018-01-02 06:00:00,0.6262,100,946.6667
2018-01-02 06:30:00,0.462,100,947.3333
2018-01-02 07:00:00,0.4023,100,948
2018-01-02 07:30:00,0.6088,100,948.6667
2018-01-02 08:00:00,0.8385,100,949
2018-01-02 08:30:00,1.194,100,950
2018-01-02 09:00:00,1.4113,100,950.3333
2018-01-02 09:30:00,1.5727,100,951
2018-01-02 10:00:00,1.7245,100,951
2018-01-02 10:30:00,1.9227,100,952
2018-01-02 11:00:00,2.175,100,952
2018-01-02 11:30:00,2.354,100,952.3333
2018-01-02 12:00:00,2.5505,100,953
2018-01-02 12:30:00,2.7607,100,953
2018-01-02 13:00:00,2.8472,99.2,953
2018-01-02 13:30:00,2.8648,97.5,953
2018-01-02 14:00:00,2.8237,98.3333,953
2018-01-02 14:30:00,2.839,98.1667,953
2018-01-02 15:00:00,2.7885,99.0333,953.3333
2018-01-02 15:30:00,2.8737,97.9,954
2018-01-02 16:00:00,2.9273,90.3333,954
2018-01-02 16:30:00,2.6792,89.3,954
2018-01-02 17:00:00,2.3208,93.9667,953
2018-01-02 17:30:00,2.3822,94.2667,953.3333
2018-01-02 18:00:00,2.2997,95.3667,954
2018-01-02 18:30:00,2.1385,94,954
2018-01-02 19:00:00,1.9323,95.3667,953.3333
2018-01-02 19:30:00,1.9738,95.3333,953
2018-01-02 20:00:00,2.0622,95.0667,953
2018-01-02 20:30:00,2.185,92.7667,952.3333
2018-01-02 21:00:00,2.4447,86.9667,952
2018-01-02 21:30:00,2.5163,85.3,951.3333
2018-01-02 22:00:00,2.6017,87.3333,951
2018-01-02 22:30:00,2.7688,88.8333,950.3333
2018-01-02 23:00:00,2.8313,90.4,949.6667
2018-01-02 23:30:00,2.9592,90.2,948.6667
2018-01-03 00:00:00,2.8662,91.4667,948
2018-01-03 00:30:00,2.7788,89.7333,946.6667
2018-01-03 01:00:00,2.9375,89.2667,946
2018-01-03 01:30:00,3.0558,89.1667,945
2018-01-03 02:00:00,3.2273,88.6333,944.3333
2018-01-03 02:30:00,2.5298,97.1333,943.3333
2018-01-03 03:00:00,2.2587,99.7,942.3333
2018-01-03 03:30:00,2.1593,100,940.6667
2018-01-03 04:00:00,2.288,100,939.3333
2018-01-03 04:30:00,2.57,100,937.3333
2018-01-03 05:00:00,2.9533,100,936.3333
2018-01-03 05:30:00,3.0772,100,935.3333
2018-01-03 06:00:00,3.313,100,933.3333
2018-01-03 06:30:00,3.5628,100,932.3333
2018-01-03 07:00:00,4.0072,100,931.6667
2018-01-03 07:30:00,4.4708,100,930.3333
2018-01-03 08:00:00,4.9333,100,931
2018-01-03 08:30:00,5.5233,100,931.3333
2018-01-03 09:00:00,6.1512,100,931
2018-01-03 09:30:00,6.1263,99.3,931
2018-01-03 10:00:00,6.0895,97.1,931
2018-01-03 10:30:00,6.2907,87.3,931
2018-01-03 11:00:00,4.7148,89.1,931
2018-01-03 11:30:00,3.1917,94.7333,932
2018-01-03 12:00:00,3.147,94.7,932
2018-01-03 12:30:00,3.4365,92.2667,932.6667
2018-01-03 13:00:00,3.7048,89.3333,933
2018-01-03 13:30:00,3.6128,92.5667,933
2018-01-03 14:00:00,3.6,91.9333,934
2018-01-03 14:30:00,3.913,84.3333,934
2018-01-03 15:00:00,3.8532,89.2667,934
2018-01-03 15:30:00,3.9392,88.0667,935
2018-01-03 16:00:00,3.8755,90.2,935
2018-01-03 16:30:00,3.8492,91.9333,936
2018-01-03 17:00:00,3.976,90.3333,936
2018-01-03 17:30:00,4.0102,91.1667,936
2018-01-03 18:00:00,4.2952,83.6367,936
2018-01-03 18:30:00,4.6295,77.02,936.6667
2018-01-03 19:00:00,4.6795,75.69,937
2018-01-03 19:30:00,4.7125,74.6333,937
2018-01-03 20:00:00,4.6807,74.7933,937.3333
2018-01-03 20:30:00,4.7067,73.82,938
2018-01-03 21:00:00,4.722,72.9767,938
2018-01-03 21:30:00,4.5072,76.6667,938
2018-01-03 22:00:00,4.2315,82.9,938.3333
2018-01-03 22:30:00,3.9688,83.9667,939
2018-01-03 23:00:00,3.5075,88.1667,939
2018-01-03 23:30:00,3.4235,89.8,939
2018-01-04 00:00:00,3.4525,86.1667,939
2018-01-04 00:30:00,3.51,85.2,939
2018-01-04 01:00:00,3.6353,83.4333,939
2018-01-04 01:30:00,3.51,88.9333,939
2018-01-04 02:00:00,3.4885,92.4,939
2018-01-04 02:30:00,3.718,89.3333,939
2018-01-04 03:00:00,3.847,88.3667,940
2018-01-04 03:30:00,3.7963,89.8667,940
2018-01-04 04:00:00,3.632,92.2333,940
2018-01-04 04:30:00,3.6543,92.3333,940
2018-01-04 05:00:00,3.5792,94.5667,940
2018-01-04 05:30:00,3.7317,90.2,940
2018-01-04 06:00:00,3.7958,88.1333,940.3333
2018-01-04 06:30:00,3.9142,86.7667,941
2018-01-04 07:00:00,3.8667,87.7333,940.3333
2018-01-04 07:30:00,3.7648,88.7,940
2018-01-04 08:00:00,3.6525,88.9667,940.6667
2018-01-04 08:30:00,3.8065,87.7667,941
2018-01-04 09:00:00,3.8583,86.2,941
2018-01-04 09:30:00,4.0902,84,941
2018-01-04 10:00:00,4.201,82.3667,941
2018-01-04 10:30:00,4.127,83.8667,941
2018-01-04 11:00:00,4.0383,87.9667,941
2018-01-04 11:30:00,4.1377,88.2333,941
2018-01-04 12:00:00,4.3642,84.5,940.3333
2018-01-04 12:30:00,4.4797,83.3,940
2018-01-04 13:00:00,4.4762,84.8333,940
2018-01-04 13:30:00,4.5855,86.8667,939.3333
2018-01-04 14:00:00,4.6988,86.5333,939
2018-01-04 14:30:00,4.4683,92.7667,938.6667
2018-01-04 15:00:00,4.1632,98.2333,938
2018-01-04 15:30:00,4.0675,99.4,938
2018-01-04 16:00:00,3.9687,100,937.3333
2018-01-04 16:30:00,3.9068,100,937
2018-01-04 17:00:00,4.0027,100,937
2018-01-04 17:30:00,4.2248,100,936.3333
2018-01-04 18:00:00,4.5888,100,936
2018-01-04 18:30:00,5.1758,100,936
2018-01-04 19:00:00,5.5533,100,936
2018-01-04 19:30:00,5.8562,100,936
2018-01-04 20:00:00,6.023,100,936
2018-01-04 20:30:00,6.368,100,936
2018-01-04 21:00:00,6.6973,100,935.6667
2018-01-04 21:30:00,6.9002,95.1,935
2018-01-04 22:00:00,7.2942,78.13,935
2018-01-04 22:30:00,7.2338,77.8167,935
2018-01-04 23:00:00,7.1105,82.3,935.3333
2018-01-04 23:30:00,6.77,83.8333,936
2018-01-05 00:00:00,6.3068,82.6,936
2018-01-05 00:30:00,5.8775,85.9667,936
2018-01-05 01:00:00,5.8992,73.55,936.6667
2018-01-05 01:30:00,5.7608,70.3233,937.6667
2018-01-05 02:00:00,5.663,70.3,938
2018-01-05 02:30:00,5.6262,68.6233,938.3333
2018-01-05 03:00:00,5.4315,67.3533,939
2018-01-05 03:30:00,5.2932,66.1667,939
2018-01-05 04:00:00,5.2512,66.8967,939
2018-01-05 04:30:00,5.163,67.72,939
2018-01-05 05:00:00,5.1467,66.1433,939
2018-01-05 05:30:00,4.9877,67.97,939.3333
2018-01-05 06:00:00,4.6998,71.2967,939
2018-01-05 06:30:00,4.7468,73.2333,939
2018-01-05 07:00:00,4.6935,78.5467,939
2018-01-05 07:30:00,4.6053,91.4333,939
2018-01-05 08:00:00,4.817,98.8,939.3333
2018-01-05 08:30:00,5.3558,96.6667,940
2018-01-05 09:00:00,5.6023,93.9333,940
2018-01-05 09:30:00,5.3278,99.4,940
2018-01-05 10:00:00,5.521,100,940
2018-01-05 10:30:00,5.8183,100,940
2018-01-05 11:00:00,6.095,99.8667,940
2018-01-05 11:30:00,6.4495,96.6333,940.6667
2018-01-05 12:00:00,6.6278,91.1333,941
2018-01-05 12:30:00,6.8613,84.4,941
2018-01-05 13:00:00,6.7422,86.5667,941
2018-01-05 13:30:00,6.5948,90.2,941
2018-01-05 14:00:00,6.5997,87.6667,941.6667
2018-01-05 14:30:00,6.5668,85.0667,942
2018-01-05 15:00:00,6.5487,84.5667,942
2018-01-05 15:30:00,6.5185,83.5,942
2018-01-05 16:00:00,6.3823,87.5667,942
2018-01-05 16:30:00,6.1817,92.2667,942.6667
2018-01-05 17:00:00,5.9618,94.6,943
2018-01-05 17:30:00,5.648,90.9667,943
2018-01-05 18:00:00,5.3607,91.4,943
2018-01-05 18:30:00,5.1647,89.2,943
2018-01-05 19:00:00,5.132,85.9,943
2018-01-05 19:30:00,5.0142,86.1,944
2018-01-05 20:00:00,4.8235,88.7333,944
2018-01-05 20:30:00,4.74,90.3667,944
2018-01-05 21:00:00,4.8477,92.6667,944
2018-01-05 21:30:00,5.0973,93.6,944
2018-01-05 22:00:00,5.1802,94.2,944.3333
2018-01-05 22:30:00,5.0935,96.3667,945
2018-01-05 23:00:00,4.9902,97.7667,945
2018-01-05 23:30:00,5.0033,98.2333,945
2018-01-06 00:00:00,5.2452,97.5667,946
2018-01-06 00:30:00,5.4602,96.0333,946
2018-01-06 01:00:00,5.5798,95.4667,946
2018-01-06 01:30:00,5.6005,97.1,946
2018-01-06 02:00:00,5.4635,99.8667,946.3333
2018-01-06 02:30:00,5.3445,100,947
2018-01-06 03:00:00,5.2308,100,947
2018-01-06 03:30:00,5.1405,100,947
2018-01-06 04:00:00,5.1033,100,947
2018-01-06 04:30:00,5.1352,98.6333,947
2018-01-06 05:00:00,4.991,99.1667,947
2018-01-06 05:30:00,4.8305,99.1667,947.3333
2018-01-06 06:00:00,4.6832,98.9333,948
2018-01-06 06:30:00,4.5405,99.1,948
2018-01-06 07:00:00,4.4275,99.9,948
2018-01-06 07:30:00,4.7067,100,948
2018-01-06 08:00:00,4.9617,100,949
2018-01-06 08:30:00,5.0565,100,949
2018-01-06 09:00:00,5.0883,100,949.3333
2018-01-06 09:30:00,5.152,100,950
2018-01-06 10:00:00,5.2648,100,950
2018-01-06 10:30:00,5.4618,99.7667,950.6667
2018-01-06 11:00:00,5.9417,96.9333,951
2018-01-06 11:30:00,6.1808,93.9333,951
2018-01-06 12:00:00,6.3427,92.5,951
2018-01-06 12:30:00,6.2157,92.9,951
2018-01-06 13:00:00,6.3933,92.0667,951
2018-01-06 13:30:00,6.7187,88.7,951
2018-01-06 14:00:00,6.6438,86.4333,951
2018-01-06 14:30:00,6.5628,87.5,951.3333
2018-01-06 15:00:00,6.1178,89.3667,952
2018-01-06 15:30:00,5.657,97.5333,952
2018-01-06 16:00:00,5.3557,99.8333,952.3333
2018-01-06 16:30:00,5.0827,100,953
2018-01-06 17:00:00,5.0277,100,953
2018-01-06 17:30:00,4.968,100,953
2018-01-06 18:00:00,4.9482,100,954
2018-01-06 18:30:00,4.7928,100,954
2018-01-06 19:00:00,4.5665,100,954
2018-01-06 19:30:00,4.2977,95.7333,954
2018-01-06 20:00:00,4.3007,89.3,955
2018-01-06 20:30:00,4.044,99.2667,955
2018-01-06 21:00:00,4.085,100,956
2018-01-06 21:30:00,3.7842,100,956
2018-01-06 22:00:00,3.3542,100,957
2018-01-06 22:30:00,3.1035,100,957
2018-01-06 23:00:00,2.9272,100,957
2018-01-06 23:30:00,2.8125,100,957.3333
2018-01-07 00:00:00,2.6845,100,958
2018-01-07 00:30:00,2.6048,100,958
2018-01-07 01:00:00,2.5313,100,958
2018-01-07 01:30:00,2.4293,100,958.6667
2018-01-07 02:00:00,2.4015,100,959
2018-01-07 02:30:00,2.2547,100,959.3333
2018-01-07 03:00:00,2.0768,100,960
2018-01-07 03:30:00,1.66,100,960
2018-01-07 04:00:00,1.248,100,961
2018-01-07 04:30:00,0.8767,100,961
2018-01-07 05:00:00,0.6703,100,961
2018-01-07 05:30:00,0.459,100,961.6667
2018-01-07 06:00:00,0.3277,100,962
2018-01-07 06:30:00,0.2012,100,962
2018-01-07 07:00:00,0.0348,100,962.6667
2018-01-07 07:30:00,-0.002,100,963
2018-01-07 08:00:00,-0.0843,100,963
2018-01-07 08:30:00,-0.2295,100,963.3333
2018-01-07 09:00:00,-0.3188,100,964
2018-01-07 09:30:00,-0.3637,100,965
2018-01-07 10:00:00,-0.37,100,965
2018-01-07 10:30:00,-0.4052,100,965
2018-01-07 11:00:00,-0.4737,100,965
2018-01-07 11:30:00,-0.5492,100,965
2018-01-07 12:00:00,-0.5922,100,965
2018-01-07 12:30:00,-0.652,100,964
2018-01-07 13:00:00,-0.6662,100,964
2018-01-07 13:30:00,-0.695,100,964
2018-01-07 14:00:00,-0.7663,100,964
2018-01-07 14:30:00,-0.7972,100,964
2018-01-07 15:00:00,-0.8203,100,963.6667
2018-01-07 15:30:00,-0.8623,100,963
2018-01-07 16:00:00,-0.8815,100,963
2018-01-07 16:30:00,-0.8742,100,963
2018-01-07 17:00:00,-0.8333,100,963
2018-01-07 17:30:00,-0.7973,100,963
2018-01-07 18:00:00,-0.7703,100,963
2018-01-07 18:30:00,-0.7522,100,963
2018-01-07 19:00:00,-0.7268,100,964
2018-01-07 19:30:00,-0.7418,100,963.6667
2018-01-07 20:00:00,-0.8535,100,963
2018-01-07 20:30:00,-0.9443,100,963
2018-01-07 21:00:00,-1.029,100,963
2018-01-07 21:30:00,-1.1368,100,962
2018-01-07 22:00:00,-1.1408,100,962
2018-01-07 22:30:00,-1.0862,100,962
2018-01-07 23:00:00,-1.0247,100,962
2018-01-07 23:30:00,-1.048,100,962
2018-01-08 00:00:00,-1.157,100,962
2018-01-08 00:30:00,-1.186,100,962
2018-01-08 01:00:00,-1.3088,100,961
2018-01-08 01:30:00,-1.4332,100,961
2018-01-08 02:00:00,-1.5103,100,960.3333
2018-01-08 02:30:00,-1.5493,NA,960
2018-01-08 03:00:00,-1.5705,NA,960
2018-01-08 03:30:00,-1.6777,NA,960
2018-01-08 04:00:00,-1.7315,NA,959.6667
2018-01-08 04:30:00,-1.8403,NA,959
2018-01-08 05:00:00,-1.9725,NA,959
2018-01-08 05:30:00,-1.9663,NA,959
2018-01-08 06:00:00,-1.9547,NA,959
2018-01-08 06:30:00,-1.9778,NA,958.6667
2018-01-08 07:00:00,-2.0338,NA,958
2018-01-08 07:30:00,-2.1348,NA,958
2018-01-08 08:00:00,-2.202,NA,958
2018-01-08 08:30:00,-2.2222,NA,958
2018-01-08 09:00:00,-2.2467,NA,957.6667
2018-01-08 09:30:00,-2.316,NA,957
2018-01-08 10:00:00,-2.356,NA,957
2018-01-08 10:30:00,-2.3192,NA,957
2018-01-08 11:00:00,-2.2818,NA,958
2018-01-08 11:30:00,-2.187,NA,958
2018-01-08 12:00:00,-2.1455,100,958
2018-01-08 12:30:00,-2.048,100,958
2018-01-08 13:00:00,-2.1312,100,958
2018-01-08 13:30:00,-2.1057,100,958
2018-01-08 14:00:00,-2.005,100,958
2018-01-08 14:30:00,-1.9652,100,958
2018-01-08 15:00:00,-1.8365,100,959
2018-01-08 15:30:00,-1.7733,100,959
2018-01-08 16:00:00,-1.7972,100,959
2018-01-08 16:30:00,-1.8005,100,959
2018-01-08 17:00:00,-1.659,100,959
2018-01-08 17:30:00,-1.5885,100,959
2018-01-08 18:00:00,-1.5865,100,959
2018-01-08 18:30:00,-1.7102,100,959
2018-01-08 19:00:00,-1.5493,100,959.3333
2018-01-08 19:30:00,-1.4188,100,960
2018-01-08 20:00:00,-1.3917,100,960
2018-01-08 20:30:00,-1.4602,100,960
2018-01-08 21:00:00,-1.6328,NA,959
2018-01-08 21:30:00,-1.7408,NA,959
2018-01-08 22:00:00,-1.7757,NA,958.3333
2018-01-08 22:30:00,-1.6937,NA,959
2018-01-08 23:00:00,-1.6555,NA,959
2018-01-08 23:30:00,-1.6013,NA,959
2018-01-09 00:00:00,-1.572,NA,959
2018-01-09 00:30:00,-1.5513,NA,959
2018-01-09 01:00:00,-1.5505,NA,959
2018-01-09 01:30:00,-1.5512,NA,959
2018-01-09 02:00:00,-1.5933,NA,959
2018-01-09 02:30:00,-1.6647,NA,959
2018-01-09 03:00:00,-1.6067,NA,959
2018-01-09 03:30:00,-1.5152,NA,959
2018-01-09 04:00:00,-1.4302,NA,959.3333
2018-01-09 04:30:00,-1.431,NA,959.3333
2018-01-09 05:00:00,-1.5217,NA,959
2018-01-09 05:30:00,-1.4887,NA,959
2018-01-09 06:00:00,-1.5517,NA,959
2018-01-09 06:30:00,-1.636,NA,959
2018-01-09 07:00:00,-1.7653,NA,958
2018-01-09 07:30:00,-1.7867,NA,958
2018-01-09 08:00:00,-1.7393,NA,958
2018-01-09 08:30:00,-1.7272,NA,958
2018-01-09 09:00:00,-1.7565,NA,958
2018-01-09 09:30:00,-1.747,NA,958
2018-01-09 10:00:00,-1.7087,NA,958
2018-01-09 10:30:00,-1.5643,NA,959
2018-01-09 11:00:00,-1.3117,NA,959.6667
2018-01-09 11:30:00,-1.108,NA,960.6667
2018-01-09 12:00:00,-0.9213,100,961.3333
2018-01-09 12:30:00,-0.7153,100,962
2018-01-09 13:00:00,-0.498,100,963
2018-01-09 13:30:00,-0.3318,100,963.3333
2018-01-09 14:00:00,-0.306,100,963
2018-01-09 14:30:00,-0.2957,100,963
2018-01-09 15:00:00,-0.3098,100,963
2018-01-09 15:30:00,-0.1755,100,963.6667
2018-01-09 16:00:00,0.034,100,964
2018-01-09 16:30:00,0.106,100,964
2018-01-09 17:00:00,0.167,100,963.3333
2018-01-09 17:30:00,0.4588,100,962.6667
2018-01-09 18:00:00,2.5165,100,956.3333
2018-01-09 18:30:00,3.7112,100,955
2018-01-09 19:00:00,3.6318,100,955
2018-01-09 19:30:00,3.2522,100,955
2018-01-09 20:00:00,3.2693,100,955
2018-01-09 20:30:00,3.3913,100,955
2018-01-09 21:00:00,3.5832,100,955
2018-01-09 21:30:00,3.7588,100,955
2018-01-09 22:00:00,3.5085,100,955
2018-01-09 22:30:00,3.7928,100,955
2018-01-09 23:00:00,3.788,NA,955
2018-01-09 23:30:00,3.8832,NA,955
2018-01-10 00:00:00,3.788,NA,955
2018-01-10 00:30:00,3.5942,100,955
2018-01-10 01:00:00,3.4298,100,955
2018-01-10 01:30:00,3.8895,100,955
2018-01-10 02:00:00,4.4885,99.7667,955
2018-01-10 02:30:00,4.8047,97.9333,955
2018-01-10 03:00:00,5.159,94.9333,955
2018-01-10 03:30:00,5.2088,94.3333,955
2018-01-10 04:00:00,5.3953,92.3667,955
2018-01-10 04:30:00,5.466,91.5,954.6667
2018-01-10 05:00:00,5.1195,94.0667,955
2018-01-10 05:30:00,5.0735,91.3333,955
2018-01-10 06:00:00,5.2203,89,955
2018-01-10 06:30:00,5.061,92.1667,954
2018-01-10 07:00:00,4.943,93.5667,954
2018-01-10 07:30:00,4.7413,95.6333,954
2018-01-10 08:00:00,4.3652,98.6667,954
2018-01-10 08:30:00,4.1237,99.8,954
2018-01-10 09:00:00,4.0768,100,955
2018-01-10 09:30:00,4.3007,99,955
2018-01-10 10:00:00,4.3802,97.9667,955
2018-01-10 10:30:00,4.4672,97.0333,955
2018-01-10 11:00:00,4.594,96.4333,955
2018-01-10 11:30:00,4.651,96.3333,954.3333
2018-01-10 12:00:00,4.887,94.8333,954
2018-01-10 12:30:00,5.3427,91.3,954
2018-01-10 13:00:00,6.273,82.6567,954
2018-01-10 13:30:00,7.1118,72.3533,953
2018-01-10 14:00:00,7.0217,71.96,953.3333
2018-01-10 14:30:00,7.2147,70.8267,954
2018-01-10 15:00:00,7.106,71.4333,954
2018-01-10 15:30:00,6.8768,72.0767,954
2018-01-10 16:00:00,6.346,74.6667,954
2018-01-10 16:30:00,5.9683,77.0467,954
2018-01-10 17:00:00,5.5967,77.42,954
2018-01-10 17:30:00,5.3653,76.1,954
2018-01-10 18:00:00,5.6878,71.2933,954
2018-01-10 18:30:00,5.7597,69.98,954
2018-01-10 19:00:00,5.3838,72.4967,955
2018-01-10 19:30:00,5.2528,74.98,955
2018-01-10 20:00:00,5.089,77.69,955
2018-01-10 20:30:00,5.0975,77.6333,955
2018-01-10 21:00:00,5.2023,77.1067,955
2018-01-10 21:30:00,5.0472,80.61,955
2018-01-10 22:00:00,4.7035,88.7333,955
2018-01-10 22:30:00,4.7068,90.2333,955
2018-01-10 23:00:00,4.7412,88.5333,955
2018-01-10 23:30:00,4.7845,87.8333,955
2018-01-11 00:00:00,4.8583,87.8,955
2018-01-11 00:30:00,4.9107,88.8,955
2018-01-11 01:00:00,4.7268,90.7333,955
2018-01-11 01:30:00,4.5202,92.0667,955
2018-01-11 02:00:00,4.4302,91.7333,955
2018-01-11 02:30:00,4.3917,91.6,955
2018-01-11 03:00:00,3.838,95.2,955
2018-01-11 03:30:00,3.3743,97.0333,955
2018-01-11 04:00:00,3.2118,99.7333,955
2018-01-11 04:30:00,3.4695,99.4333,955
2018-01-11 05:00:00,3.331,99.9333,955
2018-01-11 05:30:00,3.5392,99.9667,955.3333
2018-01-11 06:00:00,3.135,100,956
2018-01-11 06:30:00,3.468,99.3,956
2018-01-11 07:00:00,4.1072,93.9,956
2018-01-11 07:30:00,4.2805,91.9333,956
2018-01-11 08:00:00,4.4883,89.9333,957
2018-01-11 08:30:00,4.4725,89.6333,957
2018-01-11 09:00:00,4.5598,88.5333,957
2018-01-11 09:30:00,4.7158,87.3667,957
2018-01-11 10:00:00,5.0907,83.9333,958
2018-01-11 10:30:00,5.2045,85.0667,958
2018-01-11 11:00:00,5.786,77.5533,958
2018-01-11 11:30:00,5.3048,81.3333,958
2018-01-11 12:00:00,5.4522,81.1,958
2018-01-11 12:30:00,6.1167,77.9233,958
2018-01-11 13:00:00,6.1828,77.5533,958
2018-01-11 13:30:00,5.7203,82.3033,958
2018-01-11 14:00:00,5.2445,89.0333,958.3333
2018-01-11 14:30:00,4.9273,93.6667,959
2018-01-11 15:00:00,4.9145,94.3667,959
2018-01-11 15:30:00,4.972,93.8,959
2018-01-11 16:00:00,4.8987,94.5333,959.6667
2018-01-11 16:30:00,4.7783,95.5333,960
2018-01-11 17:00:00,4.7282,95.4333,960
2018-01-11 17:30:00,4.5538,98.2,960
2018-01-11 18:00:00,4.4662,98.9333,960.3333
2018-01-11 18:30:00,4.4635,99,961
2018-01-11 19:00:00,4.4632,99.3,961
2018-01-11 19:30:00,4.3425,99.9,961
2018-01-11 20:00:00,4.3597,100,961
2018-01-11 20:30:00,4.3667,99.8667,961.6667
2018-01-11 21:00:00,4.0307,100,962
2018-01-11 21:30:00,3.8473,100,962
2018-01-11 22:00:00,3.7913,100,962
2018-01-11 22:30:00,3.7638,100,962
2018-01-11 23:00:00,3.7317,100,963
2018-01-11 23:30:00,3.708,100,963
2018-01-12 00:00:00,3.6367,100,963
2018-01-12 00:30:00,3.6118,NA,963
2018-01-12 01:00:00,3.5445,100,963
2018-01-12 01:30:00,3.4728,100,963.6667
2018-01-12 02:00:00,3.3857,100,964
2018-01-12 02:30:00,3.3087,100,964
2018-01-12 03:00:00,3.2048,100,964
2018-01-12 03:30:00,3.131,100,964
2018-01-12 04:00:00,3.1125,100,964
2018-01-12 04:30:00,3.1163,100,964
2018-01-12 05:00:00,3.1495,100,964.6667
2018-01-12 05:30:00,3.147,100,965
2018-01-12 06:00:00,3.12,100,965
2018-01-12 06:30:00,2.9352,100,965
2018-01-12 07:00:00,2.796,100,965.3333
2018-01-12 07:30:00,2.8178,100,966
2018-01-12 08:00:00,2.813,100,966
2018-01-12 08:30:00,2.7277,100,966
2018-01-12 09:00:00,2.7522,100,966
2018-01-12 09:30:00,2.861,100,967
2018-01-12 10:00:00,2.8477,100,967
2018-01-12 10:30:00,2.8945,100,967
2018-01-12 11:00:00,2.7225,100,967
2018-01-12 11:30:00,2.5585,100,967
2018-01-12 12:00:00,2.4783,100,967.3333
2018-01-12 12:30:00,2.5245,100,968
2018-01-12 13:00:00,2.2643,100,967
2018-01-12 13:30:00,2.1815,100,967
2018-01-12 14:00:00,2.0925,100,967
2018-01-12 14:30:00,2.0728,100,967
2018-01-12 15:00:00,1.9448,100,967.6667
2018-01-12 15:30:00,1.9562,100,968
2018-01-12 16:00:00,1.933,100,968
2018-01-12 16:30:00,1.8955,100,968
2018-01-12 17:00:00,1.7832,100,968
2018-01-12 17:30:00,1.6918,100,968
2018-01-12 18:00:00,1.6698,100,968
2018-01-12 18:30:00,1.6212,100,968
2018-01-12 19:00:00,1.6105,100,968
2018-01-12 19:30:00,1.5132,NA,968.6667
2018-01-12 20:00:00,1.469,NA,969
2018-01-12 20:30:00,1.3515,NA,969
2018-01-12 21:00:00,1.2262,NA,969
2018-01-12 21:30:00,1.2162,NA,969
2018-01-12 22:00:00,1.1993,NA,969
2018-01-12 22:30:00,1.2018,NA,969
2018-01-12 23:00:00,1.1733,NA,969
2018-01-12 23:30:00,1.1598,NA,969
2018-01-13 00:00:00,1.1368,NA,969
2018-01-13 00:30:00,1.1198,NA,969
2018-01-13 01:00:00,1.1225,NA,969
2018-01-13 01:30:00,1.0693,NA,969
2018-01-13 02:00:00,1.0508,NA,969
