"Date","TA_degC","RH_Perc","PA_hPa"
2020-07-01 00:00:00,16.2033,59.81,950.2567
2020-07-01 00:30:00,16.2767,60.9267,950.2467
2020-07-01 01:00:00,16.18,63.0967,950.2367
2020-07-01 01:30:00,15.97,65.21,950.25
2020-07-01 02:00:00,15.9167,66.5367,949.99
2020-07-01 02:30:00,15.7867,67.9267,949.8767
2020-07-01 03:00:00,15.5633,70.0167,949.73
2020-07-01 03:30:00,15.4667,71.5667,949.64
2020-07-01 04:00:00,15.43,72.8,949.6233
2020-07-01 04:30:00,15.4133,74.0333,949.5967
2020-07-01 05:00:00,15.2167,75.8667,949.4767
2020-07-01 05:30:00,15.23,76,949.5533
2020-07-01 06:00:00,15.23,76.1667,949.59
2020-07-01 06:30:00,15.0133,77.8333,949.5467
2020-07-01 07:00:00,15.43,76.8,949.6433
2020-07-01 07:30:00,15.9267,74.8667,949.8033
2020-07-01 08:00:00,16.21,74.8333,949.85
2020-07-01 08:30:00,16.92,72.9667,949.8067
2020-07-01 09:00:00,16.54,75.1667,949.8667
2020-07-01 09:30:00,16.78,75.5,949.9033
2020-07-01 10:00:00,17.29,74.7,949.82
2020-07-01 10:30:00,17.9867,72.3667,949.7133
2020-07-01 11:00:00,18.5933,70.6667,949.6733
2020-07-01 11:30:00,19.02,69.8867,949.63
2020-07-01 12:00:00,19.7167,66.7667,949.65
2020-07-01 12:30:00,19.1633,69.1033,949.7867
2020-07-01 13:00:00,19.0833,69.89,949.8233
2020-07-01 13:30:00,20.1567,67.3667,949.7233
2020-07-01 14:00:00,20.3733,66.2333,949.5867
2020-07-01 14:30:00,21.03,63.3533,949.3533
2020-07-01 15:00:00,21.5667,61.2333,949.09
2020-07-01 15:30:00,22.2933,58.0767,949.01
2020-07-01 16:00:00,22.56,56.62,948.94
2020-07-01 16:30:00,22.4333,57.1767,948.75
2020-07-01 17:00:00,22.75,55.98,948.4333
2020-07-01 17:30:00,22.47,57.5567,948.2867
2020-07-01 18:00:00,22.3933,57.88,948.3467
2020-07-01 18:30:00,21.8833,62.3133,948.39
2020-07-01 19:00:00,21.09,67.1733,948.36
2020-07-01 19:30:00,20.5067,65.7767,948.5467
2020-07-01 20:00:00,19.52,68.6833,948.8967
2020-07-01 20:30:00,18.9233,71.0333,948.9367
2020-07-01 21:00:00,18.7267,71.8333,949.02
2020-07-01 21:30:00,18.4767,73.1667,949.5333
2020-07-01 22:00:00,16.84,84.3667,949.83
2020-07-01 22:30:00,16.39,86.2,949.9133
2020-07-01 23:00:00,16.6633,84.4667,950.0433
2020-07-01 23:30:00,16.91,83.2333,950.2267
2020-07-02 00:00:00,16.4933,86.0333,950.28
2020-07-02 00:30:00,16.0767,89.2333,950.3033
2020-07-02 01:00:00,15.66,92.8667,950.2833
2020-07-02 01:30:00,15.6167,98.0333,950.51
2020-07-02 02:00:00,15.4533,98.7667,950.7
2020-07-02 02:30:00,15.16,99.5667,950.6567
2020-07-02 03:00:00,14.99,100,950.74
2020-07-02 03:30:00,14.7133,98.7333,950.73
2020-07-02 04:00:00,14.3167,96.6,950.8067
2020-07-02 04:30:00,14.3467,100,950.8167
2020-07-02 05:00:00,14.3067,100,951.0233
2020-07-02 05:30:00,14.0733,100,951.0167
2020-07-02 06:00:00,13.9333,100,951.0367
2020-07-02 06:30:00,14.1,100,951.2167
2020-07-02 07:00:00,14.0667,100,951.39
2020-07-02 07:30:00,14.2967,100,951.62
2020-07-02 08:00:00,14.45,100,951.6833
2020-07-02 08:30:00,15.02,89.2,951.8267
2020-07-02 09:00:00,15.2933,83.5667,952.02
2020-07-02 09:30:00,15.7433,79.3667,952.1433
2020-07-02 10:00:00,16.1767,75.6,952.2067
2020-07-02 10:30:00,16.46,71.46,952.2367
2020-07-02 11:00:00,17.29,66.48,952.2633
2020-07-02 11:30:00,17.93,64.16,952.3867
2020-07-02 12:00:00,18.5333,61.27,952.55
2020-07-02 12:30:00,18.8067,60.3367,952.59
2020-07-02 13:00:00,19.8533,54.8333,952.49
2020-07-02 13:30:00,20.6167,51.8367,952.3133
2020-07-02 14:00:00,20.87,48.8367,952.1267
2020-07-02 14:30:00,20.93,46.3467,952.05
2020-07-02 15:00:00,20.9433,45.6033,951.7933
2020-07-02 15:30:00,20.96,46.92,951.7267
2020-07-02 16:00:00,19.8733,52.12,951.72
2020-07-02 16:30:00,17.5867,69.0133,952.2133
2020-07-02 17:00:00,14.7533,92.4667,952.6933
2020-07-02 17:30:00,14.7233,93.7,952.57
2020-07-02 18:00:00,15.44,89.8,952.3667
2020-07-02 18:30:00,16.29,88.7667,952.2133
2020-07-02 19:00:00,16.2167,90.9333,952.35
2020-07-02 19:30:00,16.6067,88.4667,952.51
2020-07-02 20:00:00,16.61,87.8,952.8733
2020-07-02 20:30:00,16.4567,87.9333,953.0367
2020-07-02 21:00:00,16.15,92.3667,953.1433
2020-07-02 21:30:00,15.7733,97.4667,953.4867
2020-07-02 22:00:00,15.02,100,953.6933
2020-07-02 22:30:00,13.3567,100,954.42
2020-07-02 23:00:00,13.1667,100,954.6067
2020-07-02 23:30:00,12.9133,100,954.55
2020-07-03 00:00:00,12.7633,96.5667,954.5933
2020-07-03 00:30:00,12.7367,96.5667,954.71
2020-07-03 01:00:00,12.6433,100,955.05
2020-07-03 01:30:00,12.4133,100,955.19
2020-07-03 02:00:00,12.1167,100,955.3533
2020-07-03 02:30:00,11.8433,100,955.5933
2020-07-03 03:00:00,11.7633,100,955.76
2020-07-03 03:30:00,11.6733,100,955.8
2020-07-03 04:00:00,11.6967,100,955.8867
2020-07-03 04:30:00,11.6033,100,955.9867
2020-07-03 05:00:00,11.65,100,956.1067
2020-07-03 05:30:00,11.64,100,956.19
2020-07-03 06:00:00,11.75,100,956.3467
2020-07-03 06:30:00,11.96,100,956.6967
2020-07-03 07:00:00,12.3667,95.9333,956.97
2020-07-03 07:30:00,12.7933,92.6,957.0833
2020-07-03 08:00:00,13.07,90.8,957.2833
2020-07-03 08:30:00,13.3667,85.4,957.4567
2020-07-03 09:00:00,13.6567,84.3667,957.7367
2020-07-03 09:30:00,14.0267,79.2667,957.9833
2020-07-03 10:00:00,14.3867,74.6333,958.0367
2020-07-03 10:30:00,15.0567,69.5267,958.07
2020-07-03 11:00:00,15.5433,67.5967,958.1467
2020-07-03 11:30:00,15.5033,68.15,958.26
2020-07-03 12:00:00,16.4133,63.5933,958.33
2020-07-03 12:30:00,17.03,59.54,958.3533
2020-07-03 13:00:00,16.9333,60.4133,958.4967
2020-07-03 13:30:00,17.0533,60.8233,958.61
2020-07-03 14:00:00,17.64,59.95,958.6267
2020-07-03 14:30:00,17.9867,58.4933,958.4933
2020-07-03 15:00:00,18.2633,57.43,958.3267
2020-07-03 15:30:00,18.1967,57.9833,958.2867
2020-07-03 16:00:00,18.7067,55.72,958.2367
2020-07-03 16:30:00,19.1,54.2033,958.2
2020-07-03 17:00:00,19.5567,51.8533,958.2167
2020-07-03 17:30:00,19.2767,52.51,958.3
2020-07-03 18:00:00,19.26,54.46,958.1833
2020-07-03 18:30:00,19.34,54.39,958.09
2020-07-03 19:00:00,19.22,55.4733,958.1467
2020-07-03 19:30:00,18.74,58.45,958.1833
2020-07-03 20:00:00,18.6833,60.2167,958.17
2020-07-03 20:30:00,18.4967,59.25,958.1667
2020-07-03 21:00:00,17.8433,61.02,958.2167
2020-07-03 21:30:00,17.4633,61.29,958.3233
2020-07-03 22:00:00,17.3067,60.1533,958.4867
2020-07-03 22:30:00,17.0567,61.5067,958.6667
2020-07-03 23:00:00,16.7433,61.4333,958.7033
2020-07-03 23:30:00,16.54,62.9867,958.74
2020-07-04 00:00:00,16.08,65.3167,958.79
2020-07-04 00:30:00,15.66,66.56,958.88
2020-07-04 01:00:00,15.2867,68.0033,958.8967
2020-07-04 01:30:00,15.1033,69.5333,958.8567
2020-07-04 02:00:00,14.96,70.8,958.6567
2020-07-04 02:30:00,14.83,71.4333,958.61
2020-07-04 03:00:00,14.42,73.6667,958.5467
2020-07-04 03:30:00,13.93,76.1,958.4067
2020-07-04 04:00:00,13.5133,78.6,958.2033
2020-07-04 04:30:00,13.3967,79.2,958.0233
2020-07-04 05:00:00,13.0767,79.7,957.9367
2020-07-04 05:30:00,13.1767,78.9333,957.9533
2020-07-04 06:00:00,12.9833,79.5667,957.93
2020-07-04 06:30:00,13.5033,76.8,957.9367
2020-07-04 07:00:00,13.2,78.8333,957.97
2020-07-04 07:30:00,13.1967,80,957.85
2020-07-04 08:00:00,14.3667,76.6,957.9767
2020-07-04 08:30:00,14.8567,73.7,958.1633
2020-07-04 09:00:00,15.1833,70.9333,958.29
2020-07-04 09:30:00,15.48,68.52,958.2633
2020-07-04 10:00:00,16.2167,65.0067,958.15
2020-07-04 10:30:00,16.36,63.7967,958.0333
2020-07-04 11:00:00,16.39,63.8267,957.8733
2020-07-04 11:30:00,17.0633,61.51,957.6033
2020-07-04 12:00:00,17.7933,57.1,957.4633
2020-07-04 12:30:00,18.3667,54.68,957.3833
2020-07-04 13:00:00,19.1267,52.5667,957.1067
2020-07-04 13:30:00,19.5767,52.0667,956.97
2020-07-04 14:00:00,20,49.9333,956.6867
2020-07-04 14:30:00,19.9933,49.12,956.4733
2020-07-04 15:00:00,20.9633,45.0233,956.3733
2020-07-04 15:30:00,20.8633,45.3367,956.42
2020-07-04 16:00:00,20.5967,46.7333,956.3733
2020-07-04 16:30:00,20.0933,48.83,956.3667
2020-07-04 17:00:00,20.4467,49.6067,955.9633
2020-07-04 17:30:00,20.7833,48.6267,955.8167
2020-07-04 18:00:00,20.8333,49.31,955.74
2020-07-04 18:30:00,20.5,52.6133,955.7933
2020-07-04 19:00:00,19.8633,57.1933,955.7933
2020-07-04 19:30:00,19.95,56.4233,955.6533
2020-07-04 20:00:00,20.0567,55.6967,955.5733
2020-07-04 20:30:00,19.8167,56.6133,955.6167
2020-07-04 21:00:00,19.8,55.2,955.5633
2020-07-04 21:30:00,19.6933,55.5533,955.7667
2020-07-04 22:00:00,19.5767,56.26,955.8967
2020-07-04 22:30:00,19.3767,56.6233,955.77
2020-07-04 23:00:00,18.9367,58.64,955.6167
2020-07-04 23:30:00,18.6233,60.76,955.5667
2020-07-05 00:00:00,18.4067,62.78,955.4167
2020-07-05 00:30:00,18.12,65.3633,955.32
2020-07-05 01:00:00,18.1367,66.1533,955.2367
2020-07-05 01:30:00,18.1067,66.9433,954.9833
2020-07-05 02:00:00,18.0167,68.2033,954.9233
2020-07-05 02:30:00,17.8367,69.8667,954.8567
2020-07-05 03:00:00,17.6333,73.1,954.7167
2020-07-05 03:30:00,17.55,75.3667,954.4567
2020-07-05 04:00:00,17.3267,77.2667,954.2667
2020-07-05 04:30:00,17.1033,79.5333,954.0367
2020-07-05 05:00:00,17.0533,79.6,953.8667
2020-07-05 05:30:00,17.24,78.2,953.7733
2020-07-05 06:00:00,17.29,79.4,953.7067
2020-07-05 06:30:00,17.23,81,953.79
2020-07-05 07:00:00,17.2133,81.7333,953.8233
2020-07-05 07:30:00,17.1833,82.1333,953.9
2020-07-05 08:00:00,17.4133,81.2333,953.7833
2020-07-05 08:30:00,17.65,80.2333,953.7367
2020-07-05 09:00:00,17.8067,79.4667,953.9033
2020-07-05 09:30:00,17.9733,79.1667,954.0567
2020-07-05 10:00:00,18.0867,79.9667,954.11
2020-07-05 10:30:00,18.29,79.4333,954.1167
2020-07-05 11:00:00,18.25,79.7667,954.1733
2020-07-05 11:30:00,18.4633,78.6333,954.06
2020-07-05 12:00:00,19.0433,75.4333,953.8867
2020-07-05 12:30:00,19.3367,74.6,954.0633
2020-07-05 13:00:00,20.15,72.1667,953.86
2020-07-05 13:30:00,20.73,69.2367,953.7133
2020-07-05 14:00:00,21.2533,67.41,953.45
2020-07-05 14:30:00,21.5867,64.98,953.14
2020-07-05 15:00:00,22.2233,60.9267,952.9767
2020-07-05 15:30:00,22.7467,56.8367,952.7667
2020-07-05 16:00:00,22.9367,55.4933,952.6333
2020-07-05 16:30:00,23.6333,53.08,952.4533
2020-07-05 17:00:00,23.39,53.44,952.25
2020-07-05 17:30:00,23.1067,54.5933,952.1267
2020-07-05 18:00:00,22.4733,56.8633,952.3
2020-07-05 18:30:00,22.2933,57.98,952.28
2020-07-05 19:00:00,21.1767,64.95,952.43
2020-07-05 19:30:00,19.4067,77.7,952.53
2020-07-05 20:00:00,19.7733,76.7333,952.3433
2020-07-05 20:30:00,20.5333,72.4,952.2333
2020-07-05 21:00:00,19.6,75.6667,951.92
2020-07-05 21:30:00,18.8833,78.8667,951.9133
2020-07-05 22:00:00,18.9967,76.4667,951.9767
2020-07-05 22:30:00,19.0267,76.5333,951.8767
2020-07-05 23:00:00,18.0567,81.1333,951.94
2020-07-05 23:30:00,17.6667,74.7,951.8933
2020-07-06 00:00:00,17.3733,74,951.7267
2020-07-06 00:30:00,17.3567,76.1,951.5667
2020-07-06 01:00:00,17.4867,78.0333,951.4167
2020-07-06 01:30:00,17.1367,82.2333,951.5367
2020-07-06 02:00:00,16.25,79.9,951.6533
2020-07-06 02:30:00,15.8867,72.1533,951.8433
2020-07-06 03:00:00,15.5167,62.7833,951.8
2020-07-06 03:30:00,14.8867,57.8833,951.7133
2020-07-06 04:00:00,14.5767,52.3033,951.7333
2020-07-06 04:30:00,13.63,56.6033,951.8733
2020-07-06 05:00:00,13.0433,60.6833,951.9533
2020-07-06 05:30:00,12.38,65.62,952.1867
2020-07-06 06:00:00,12.2633,67.9867,952.31
2020-07-06 06:30:00,12.35,68.8767,952.3733
2020-07-06 07:00:00,12.0467,70.7333,952.4733
2020-07-06 07:30:00,12.0833,71.2,952.6633
2020-07-06 08:00:00,12.5033,69.35,952.7667
2020-07-06 08:30:00,12.47,68.4133,952.98
2020-07-06 09:00:00,12.83,66.6233,953.13
2020-07-06 09:30:00,12.9533,65.1467,953.2933
2020-07-06 10:00:00,13.1433,61.1967,953.49
2020-07-06 10:30:00,13.4733,58.1133,953.67
2020-07-06 11:00:00,14.0767,52.15,953.75
2020-07-06 11:30:00,14.0033,51.0233,953.8933
2020-07-06 12:00:00,14.3133,51.68,954.0567
2020-07-06 12:30:00,14.6,49.3333,954.19
2020-07-06 13:00:00,14.52,48.4167,954.4133
2020-07-06 13:30:00,14.8867,46.9167,954.5067
2020-07-06 14:00:00,15.5333,47.65,954.59
2020-07-06 14:30:00,15.4767,46.4367,954.7033
2020-07-06 15:00:00,16.1767,45.1333,954.79
2020-07-06 15:30:00,13.6167,62.98,955.42
2020-07-06 16:00:00,10.23,83,956.1767
2020-07-06 16:30:00,10.9167,80.7333,956.23
2020-07-06 17:00:00,12.8467,71.3,956.4167
2020-07-06 17:30:00,12.37,73.2,956.83
2020-07-06 18:00:00,12.3067,74.3333,956.8667
2020-07-06 18:30:00,12.5767,70.79,957.1533
2020-07-06 19:00:00,12.13,75.3,957.45
2020-07-06 19:30:00,12.52,71.18,957.7267
2020-07-06 20:00:00,12.32,69.7167,957.9867
2020-07-06 20:30:00,12.1633,70.5133,958.1867
2020-07-06 21:00:00,11.7167,73.4,958.4367
2020-07-06 21:30:00,11.1967,72.7667,958.81
2020-07-06 22:00:00,10.68,75.7667,959.1933
2020-07-06 22:30:00,10.3633,77.8667,959.4667
2020-07-06 23:00:00,10.3667,78.8333,959.5767
2020-07-06 23:30:00,10.2533,80.7667,959.74
2020-07-07 00:00:00,10.1133,82.6333,959.8367
2020-07-07 00:30:00,10.13,83.8,959.99
2020-07-07 01:00:00,10.2367,84.0333,960.13
2020-07-07 01:30:00,9.7433,89.8667,960.21
2020-07-07 02:00:00,9.6867,90.8667,960.22
2020-07-07 02:30:00,9.59,90.8,960.2667
2020-07-07 03:00:00,9.3167,91.5667,960.2667
2020-07-07 03:30:00,9.13,92.5333,960.3367
2020-07-07 04:00:00,9.1033,92.8,960.4033
2020-07-07 04:30:00,9.1667,92.9333,960.45
2020-07-07 05:00:00,9.2333,93.1,960.59
2020-07-07 05:30:00,9.27,93.0667,960.7633
2020-07-07 06:00:00,9.2533,92.8667,960.9267
2020-07-07 06:30:00,9.24,93.3333,961.06
2020-07-07 07:00:00,9.5,90.3667,961.2233
2020-07-07 07:30:00,9.9567,85.1,961.2533
2020-07-07 08:00:00,10.49,79.7,961.2433
2020-07-07 08:30:00,10.5433,78.5,961.18
2020-07-07 09:00:00,10.7633,77.1333,961.0467
2020-07-07 09:30:00,11.4133,73.0667,961.0333
2020-07-07 10:00:00,11.5667,71.2,960.8967
2020-07-07 10:30:00,12.23,67.3633,960.97
2020-07-07 11:00:00,13.0567,61.8833,960.84
2020-07-07 11:30:00,13.1567,59.9767,960.6667
2020-07-07 12:00:00,13.88,57.46,960.64
2020-07-07 12:30:00,14.1333,56.1033,960.64
2020-07-07 13:00:00,14.87,52.9067,960.4067
2020-07-07 13:30:00,15.3667,49.8,960.1833
2020-07-07 14:00:00,15.7833,45.9733,959.9833
2020-07-07 14:30:00,16.5867,42.8433,959.7533
2020-07-07 15:00:00,16.1533,44.8367,959.7167
2020-07-07 15:30:00,16.1633,44.4133,959.57
2020-07-07 16:00:00,16.51,43.0067,959.4433
2020-07-07 16:30:00,16.6667,41.4133,959.3167
2020-07-07 17:00:00,17.0033,41.92,959.0467
2020-07-07 17:30:00,16.6367,45.1067,958.7733
2020-07-07 18:00:00,17.37,43.44,958.2867
2020-07-07 18:30:00,17.7933,42.4233,958.08
2020-07-07 19:00:00,16.4433,45.3633,958
2020-07-07 19:30:00,14.6367,60.0767,958.3633
2020-07-07 20:00:00,13.6867,66.5767,958.2733
2020-07-07 20:30:00,13.5467,66.98,958.12
2020-07-07 21:00:00,13.5233,65.8667,958.0233
2020-07-07 21:30:00,13.12,70.2867,958.19
2020-07-07 22:00:00,12.71,74.2333,958.2333
2020-07-07 22:30:00,12.5267,76.0333,958.1033
2020-07-07 23:00:00,12.0267,80.1333,958.01
2020-07-07 23:30:00,11.8,82.4667,958
2020-07-08 00:00:00,11.6367,84.1,957.9233
2020-07-08 00:30:00,11.4067,85.8,958.0067
2020-07-08 01:00:00,11.2033,86.6,957.85
2020-07-08 01:30:00,11.1867,87.1667,957.8567
2020-07-08 02:00:00,11.1733,89.6667,957.9733
2020-07-08 02:30:00,10.93,92.7,957.78
2020-07-08 03:00:00,10.8067,95.3667,957.4567
2020-07-08 03:30:00,10.6433,98.2333,957.1533
2020-07-08 04:00:00,10.4867,99.4333,956.91
2020-07-08 04:30:00,10.36,100,956.64
2020-07-08 05:00:00,10.3667,100,956.3667
2020-07-08 05:30:00,10.45,100,956.1733
2020-07-08 06:00:00,10.4633,100,956.2467
2020-07-08 06:30:00,10.4667,100,956.2767
2020-07-08 07:00:00,10.3233,100,956.1633
2020-07-08 07:30:00,9.9767,100,956.2367
2020-07-08 08:00:00,9.96,100,956.2333
2020-07-08 08:30:00,10.1133,100,956.2567
2020-07-08 09:00:00,10.3667,100,956.2933
2020-07-08 09:30:00,10.7867,100,956.1967
2020-07-08 10:00:00,11.3167,100,956.1233
2020-07-08 10:30:00,11.7033,100,956.18
2020-07-08 11:00:00,11.5367,100,956.3633
2020-07-08 11:30:00,11.5233,99.4333,956.5767
2020-07-08 12:00:00,11.8967,96.5,956.5967
2020-07-08 12:30:00,12.15,96.7,956.7567
2020-07-08 13:00:00,12.09,96.3333,956.8633
2020-07-08 13:30:00,12.0967,92.5,956.8767
2020-07-08 14:00:00,12.6633,88.4667,956.79
2020-07-08 14:30:00,12.8033,89.9333,956.8633
2020-07-08 15:00:00,13.11,86.5333,957.03
2020-07-08 15:30:00,13.28,85.8667,957.2
2020-07-08 16:00:00,13.1867,85.8333,957.2433
2020-07-08 16:30:00,12.79,89.6667,957.4433
2020-07-08 17:00:00,13.4767,86.1667,957.39
2020-07-08 17:30:00,13.6133,83.8667,957.33
2020-07-08 18:00:00,13.5033,84.1667,957.3067
2020-07-08 18:30:00,13.5767,84.1333,957.2933
2020-07-08 19:00:00,13.4967,85.2,957.31
2020-07-08 19:30:00,13.4233,85.9,957.34
2020-07-08 20:00:00,13.5567,84.9333,957.4933
2020-07-08 20:30:00,13.5,86.4,957.6
2020-07-08 21:00:00,13.3067,88.7,957.6567
2020-07-08 21:30:00,13.05,90.3,957.6367
2020-07-08 22:00:00,12.8633,91.9667,957.8967
2020-07-08 22:30:00,12.74,92.5,958.01
2020-07-08 23:00:00,12.6,92.6333,957.7167
2020-07-08 23:30:00,12.5267,93.0333,957.9867
2020-07-09 00:00:00,12.3733,94.9,957.96
2020-07-09 00:30:00,12.2067,96.7667,957.7033
2020-07-09 01:00:00,12.0967,98.7333,957.5
2020-07-09 01:30:00,12.0167,100,957.2733
2020-07-09 02:00:00,12.0233,100,957.3
2020-07-09 02:30:00,12.04,100,957.0433
2020-07-09 03:00:00,11.9833,100,956.9567
2020-07-09 03:30:00,11.96,100,956.7533
2020-07-09 04:00:00,11.9333,100,956.6633
2020-07-09 04:30:00,11.9433,100,956.66
2020-07-09 05:00:00,11.9533,100,956.5767
2020-07-09 05:30:00,11.9733,100,956.47
2020-07-09 06:00:00,11.95,100,956.1767
2020-07-09 06:30:00,11.9667,100,956.04
2020-07-09 07:00:00,12.04,100,955.9833
2020-07-09 07:30:00,12.24,100,955.9967
2020-07-09 08:00:00,12.4067,100,955.99
2020-07-09 08:30:00,12.6667,100,955.7767
2020-07-09 09:00:00,13.0067,100,955.73
2020-07-09 09:30:00,13.4833,100,955.5667
2020-07-09 10:00:00,14.0567,100,955.3567
2020-07-09 10:30:00,14.5167,100,955.27
2020-07-09 11:00:00,14.89,100,955.1333
2020-07-09 11:30:00,15.2433,100,955.04
2020-07-09 12:00:00,15.6833,100,954.9633
2020-07-09 12:30:00,15.98,100,955.0867
2020-07-09 13:00:00,16.7833,98.1667,955.1567
2020-07-09 13:30:00,17.3067,92.4,955.1233
2020-07-09 14:00:00,18.1833,83.8,954.8933
2020-07-09 14:30:00,19.3767,75.8333,954.75
2020-07-09 15:00:00,20.3133,69.1333,954.5333
2020-07-09 15:30:00,20.35,67.7167,954.36
2020-07-09 16:00:00,20.67,65.5,954.1467
2020-07-09 16:30:00,21.1,62.7467,953.94
2020-07-09 17:00:00,21.4333,59.5467,953.7933
2020-07-09 17:30:00,20.9567,60.42,953.7767
2020-07-09 18:00:00,20.9267,60.7667,953.73
2020-07-09 18:30:00,19.7567,70.86,953.8133
2020-07-09 19:00:00,18.2367,81.7,953.9767
2020-07-09 19:30:00,16.8133,90.8,954.25
2020-07-09 20:00:00,16.3233,95.1,954.1267
2020-07-09 20:30:00,16.58,91.8,954.06
2020-07-09 21:00:00,16.83,88.7,954.09
2020-07-09 21:30:00,16.7833,87.7667,954.19
2020-07-09 22:00:00,16.7367,87.5333,954.2433
2020-07-09 22:30:00,16.75,86.6333,954.4167
2020-07-09 23:00:00,16.7233,85.9667,954.42
2020-07-09 23:30:00,16.7267,85.1333,954.31
2020-07-10 00:00:00,16.67,84.6333,954.2767
2020-07-10 00:30:00,16.47,84.8,954.1167
2020-07-10 01:00:00,16.4267,83.9,954.01
2020-07-10 01:30:00,16.5533,80.2,953.68
2020-07-10 02:00:00,16.5933,79.5667,953.5733
2020-07-10 02:30:00,16.8767,77.0667,953.2267
2020-07-10 03:00:00,17.1167,73.8333,952.9767
2020-07-10 03:30:00,15.9633,86.1333,952.67
2020-07-10 04:00:00,15.96,87.4333,952.3133
2020-07-10 04:30:00,16.27,84.0667,951.8667
2020-07-10 05:00:00,15.9133,86.9,951.4833
2020-07-10 05:30:00,15.63,90.4667,951.2467
2020-07-10 06:00:00,15.6933,90.0667,950.91
2020-07-10 06:30:00,16.1767,84.9333,950.43
2020-07-10 07:00:00,16.9833,81.7333,950.0067
2020-07-10 07:30:00,16.81,83.6333,949.7767
2020-07-10 08:00:00,16.9,84.9667,949.5967
2020-07-10 08:30:00,17.7433,80.1333,949.4767
2020-07-10 09:00:00,19.0567,73.5667,949.4467
2020-07-10 09:30:00,20.1367,65.8533,949.45
2020-07-10 10:00:00,20.7667,63.7633,949.5033
2020-07-10 10:30:00,21.07,61.51,949.6033
2020-07-10 11:00:00,20.3333,64.2367,949.93
2020-07-10 11:30:00,19.92,63.9433,950.28
2020-07-10 12:00:00,19.6533,63.6367,950.48
2020-07-10 12:30:00,19.43,61.0567,950.75
2020-07-10 13:00:00,19.5167,59.9333,951.0933
2020-07-10 13:30:00,19.4567,61.2867,951.5433
2020-07-10 14:00:00,19.2233,60.2333,951.6867
2020-07-10 14:30:00,19.14,60.6233,951.9433
2020-07-10 15:00:00,19.6233,59.1,952.2667
2020-07-10 15:30:00,19.4333,59.7067,952.75
2020-07-10 16:00:00,16.7,73.7667,953.4867
2020-07-10 16:30:00,15.1,85.9,954.12
2020-07-10 17:00:00,13.9633,95.2,954.7667
2020-07-10 17:30:00,13.7633,92.7667,955.2467
2020-07-10 18:00:00,13.43,89.0333,955.44
2020-07-10 18:30:00,13.1933,89.0333,955.79
2020-07-10 19:00:00,13.36,85.6667,955.9567
2020-07-10 19:30:00,13.5867,82.0667,956.2833
2020-07-10 20:00:00,13.44,82.6667,956.76
2020-07-10 20:30:00,13.06,84.1,957.4067
2020-07-10 21:00:00,12.8233,84.6333,957.64
2020-07-10 21:30:00,12.51,82,957.8867
2020-07-10 22:00:00,12.1367,83.8,958.18
2020-07-10 22:30:00,11.84,83.2,958.4867
2020-07-10 23:00:00,11.5067,82.7,958.7467
2020-07-10 23:30:00,11.0833,82.5333,959.1433
2020-07-11 00:00:00,10.74,83.9333,959.52
2020-07-11 00:30:00,10.4667,86.7,959.79
2020-07-11 01:00:00,10.23,89.5667,959.9667
2020-07-11 01:30:00,9.8867,92.4667,960.2867
2020-07-11 02:00:00,9.6467,95.3667,960.4767
2020-07-11 02:30:00,9.7133,96.9333,960.7567
2020-07-11 03:00:00,9.61,98.4333,960.81
2020-07-11 03:30:00,9.2267,99.2,960.8433
2020-07-11 04:00:00,9.1567,100,960.9967
2020-07-11 04:30:00,9.02,100,961.1333
2020-07-11 05:00:00,9.0867,100,961.2867
2020-07-11 05:30:00,8.9033,100,961.56
2020-07-11 06:00:00,9.02,98.1667,961.7367
2020-07-11 06:30:00,9.3733,94.2667,961.89
2020-07-11 07:00:00,9.7467,92.2,962.08
2020-07-11 07:30:00,10.26,85.3667,962.3267
2020-07-11 08:00:00,10.57,79.8333,962.4967
2020-07-11 08:30:00,10.8267,79.1667,962.7667
2020-07-11 09:00:00,11.1833,74.4667,963.0467
2020-07-11 09:30:00,11.8967,68.9067,963.2367
2020-07-11 10:00:00,12.3,64.53,963.38
2020-07-11 10:30:00,12.7667,62.6733,963.4733
2020-07-11 11:00:00,13.0233,60.3867,963.65
2020-07-11 11:30:00,13.7,58.4133,963.8567
2020-07-11 12:00:00,13.86,56.15,964.07
2020-07-11 12:30:00,14.3367,56.18,964.1933
2020-07-11 13:00:00,14.2233,57.3633,964.3367
2020-07-11 13:30:00,14.6067,57.7467,964.49
2020-07-11 14:00:00,14.6567,54.1133,964.56
2020-07-11 14:30:00,15.09,50.0367,964.6033
2020-07-11 15:00:00,15.04,53.5067,964.69
2020-07-11 15:30:00,15.5633,51.3233,964.75
2020-07-11 16:00:00,15.34,51.4567,964.7967
2020-07-11 16:30:00,15.4867,50.8633,964.8667
2020-07-11 17:00:00,16.0267,48.8067,964.9433
2020-07-11 17:30:00,16.0067,46.7067,964.9767
2020-07-11 18:00:00,16.49,44.4867,964.9333
2020-07-11 18:30:00,16.61,41.9833,964.9233
2020-07-11 19:00:00,16.9567,40.55,964.8867
2020-07-11 19:30:00,16.9333,40.1433,965
2020-07-11 20:00:00,16.5933,40.8867,965.0767
2020-07-11 20:30:00,16.1433,42.91,965.1133
2020-07-11 21:00:00,15,49.47,965.1367
2020-07-11 21:30:00,13.99,54.0233,965.2867
